PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1062,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Vincent Villarreal,TRUE
1063,Earth,FALSE,PSO J318.5-22,45,FALSE,1,15,44,0,1541,Cole Arroyo,FALSE
1064,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,175,0,214,7461,Giada Scott,FALSE
1065,Earth,FALSE,PSO J318.5-22,25,FALSE,0,11,0,13,1344,Nylah Weber,FALSE
1066,Europa,FALSE,TRAPPIST-1e,43,FALSE,0,7269,0,2750,2367,Octavio Atkins,FALSE
1067,Mars,FALSE,55 Cancri e,44,FALSE,2956,0,10,12,692,Maria Oconnor,FALSE
1068,Earth,TRUE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Micah Barron,FALSE
1069,Mars,TRUE,55 Cancri e,50,FALSE,0,0,0,0,0,Tyrese Tran,TRUE
1070,Europa,FALSE,TRAPPIST-1e,28,FALSE,0,2560,0,134,307,Eli Sellers,FALSE
1071,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,0,2330,120,0,Julien Brown,TRUE
1072,Earth,FALSE,PSO J318.5-22,31,FALSE,0,627,1,0,13,Cannon Adams,FALSE
1073,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,Sonia Olson,TRUE
1074,Earth,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Tristan Page,TRUE
1075,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,951,128,0,0,Eden Le,FALSE
1076,Earth,FALSE,TRAPPIST-1e,73,FALSE,16,0,722,2,89,Carsen Bautista,FALSE
1077,Earth,FALSE,TRAPPIST-1e,55,FALSE,373,1,1,496,0,Julie Jacobson,FALSE
1078,Earth,FALSE,TRAPPIST-1e,31,FALSE,553,224,9,1,0,Shawn Quinn,FALSE
1079,Europa,FALSE,55 Cancri e,59,FALSE,8,1563,0,73,31,Benjamin Huynh,TRUE
1080,Earth,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Evie Blanchard,TRUE
1081,Earth,FALSE,PSO J318.5-22,23,FALSE,601,0,113,0,39,Katherine Garner,TRUE
1082,Europa,TRUE,55 Cancri e,45,FALSE,0,0,0,0,0,Zackery Miller,TRUE
1083,Earth,FALSE,TRAPPIST-1e,56,FALSE,0,4,778,0,0,Josiah Bell,TRUE
1084,Europa,FALSE,TRAPPIST-1e,56,FALSE,0,13561,0,2,4088,Samson Cannon,TRUE
1085,Europa,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,Yaretzi Lewis,TRUE
1086,Mars,FALSE,TRAPPIST-1e,43,FALSE,828,25,545,107,0,Casey Gates,FALSE
1087,Europa,FALSE,TRAPPIST-1e,36,FALSE,0,563,0,1301,830,Brianna Cole,TRUE
1088,Earth,TRUE,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Sullivan Hull,TRUE
1089,Earth,FALSE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Irene Thompson,FALSE
1090,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,170,0,3718,0,Gisselle Villarreal,FALSE
1091,Earth,FALSE,55 Cancri e,53,FALSE,8,0,236,0,2049,Camden Durham,FALSE
1092,Earth,TRUE,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Joshua Garrison,TRUE
1093,Europa,FALSE,55 Cancri e,22,FALSE,1961,82,0,3025,2406,Carlie Travis,FALSE
1094,Earth,FALSE,TRAPPIST-1e,22,FALSE,38,483,80,47,121,Kiera Hodges,TRUE
1095,Earth,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Alana Conway,FALSE
1096,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,Princess Martinez,TRUE
1097,Earth,FALSE,TRAPPIST-1e,53,FALSE,1015,0,0,0,1,Hector Alexander,FALSE
1098,Earth,TRUE,PSO J318.5-22,16,FALSE,0,0,0,0,0,Evan Jenkins,TRUE
1099,Earth,FALSE,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Quintin Brown,TRUE
1100,Earth,TRUE,PSO J318.5-22,13,FALSE,0,0,0,0,0,Elena Ibarra,TRUE
1101,Europa,TRUE,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Evelyn Bright,TRUE
1102,Earth,FALSE,TRAPPIST-1e,18,FALSE,224,0,0,0,1384,Ross Turner,FALSE
1103,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Tiffany Howe,TRUE
1104,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Kenna Campos,TRUE
1105,Europa,FALSE,TRAPPIST-1e,47,FALSE,3865,3810,0,12,196,Mylee Duncan,FALSE
1106,Earth,FALSE,TRAPPIST-1e,18,FALSE,110,103,471,11,1,Darryl Hendricks,FALSE
1107,Earth,FALSE,55 Cancri e,26,FALSE,1,0,0,0,718,Alannah Collins,TRUE
1108,Mars,TRUE,55 Cancri e,68,FALSE,0,0,0,0,0,Joe Brooks,TRUE
1109,Mars,FALSE,TRAPPIST-1e,37,FALSE,2765,0,1134,0,0,Alondra Mckee,FALSE
1110,Earth,FALSE,PSO J318.5-22,18,FALSE,0,0,19,751,4,Lola Murillo,FALSE
1111,Earth,FALSE,TRAPPIST-1e,15,FALSE,2156,0,0,59,2,Zaniyah Mcdonald,FALSE
1112,Mars,FALSE,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Duncan Serrano,TRUE
1113,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Santino Bartlett,TRUE
1114,Europa,TRUE,55 Cancri e,57,FALSE,0,0,0,0,0,Javier Clay,TRUE
1115,Earth,FALSE,TRAPPIST-1e,23,FALSE,0,0,12,726,19,Jamie Wright,FALSE
1116,Earth,FALSE,TRAPPIST-1e,46,FALSE,0,98,2077,0,0,Isla Lambert,TRUE
1117,Earth,FALSE,55 Cancri e,58,FALSE,52,0,5,517,0,Makenna Norris,FALSE
1118,Earth,FALSE,TRAPPIST-1e,36,FALSE,0,281,0,0,632,Titus Dalton,FALSE
1119,Earth,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Kamora Diaz,TRUE
1120,Mars,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Madalyn Watson,TRUE
1121,Earth,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Ernesto Nunez,TRUE
1122,Europa,FALSE,55 Cancri e,27,FALSE,146,3786,490,0,18,Alma Jennings,TRUE
1123,Mars,FALSE,TRAPPIST-1e,20,FALSE,3839,57,1967,4,2,Yosef Jennings,FALSE
1124,Europa,FALSE,TRAPPIST-1e,20,FALSE,1040,2487,0,174,182,Kiley Wood,TRUE
1125,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,6,0,814,107,Jayson Heath,TRUE
1126,Earth,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Jaliyah Oconnell,TRUE
1127,Earth,FALSE,PSO J318.5-22,24,FALSE,549,3,201,0,0,Quinton Cisneros,FALSE
1128,Earth,FALSE,TRAPPIST-1e,43,FALSE,698,94,0,0,0,Austin Galvan,TRUE
1129,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Corey Houston,TRUE
1130,Europa,TRUE,55 Cancri e,57,FALSE,0,0,0,0,0,Alec Archer,TRUE
1131,Mars,FALSE,TRAPPIST-1e,17,FALSE,948,47,292,0,0,Shayla Gallegos,FALSE
1132,Mars,FALSE,TRAPPIST-1e,23,FALSE,118,0,949,206,2071,Malik Knapp,FALSE
1133,Europa,TRUE,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Rishi Rodgers,TRUE
1134,Mars,FALSE,55 Cancri e,31,FALSE,1997,0,0,0,0,Micaela Durham,FALSE
1135,Europa,FALSE,55 Cancri e,52,FALSE,0,2,0,10976,810,Johanna May,FALSE
1136,Europa,FALSE,TRAPPIST-1e,26,FALSE,2381,1772,0,0,2618,Ronald Norman,FALSE
1137,Earth,FALSE,PSO J318.5-22,14,FALSE,0,43,504,125,0,Deanna Hensley,FALSE
1138,Europa,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Danna Hinton,TRUE
1139,Earth,FALSE,TRAPPIST-1e,31,FALSE,0,0,185,584,0,Alannah Murray,FALSE
1140,Europa,TRUE,55 Cancri e,40,FALSE,0,0,0,0,0,Devan Newton,TRUE
1141,Earth,TRUE,PSO J318.5-22,19,FALSE,0,0,0,0,0,Humberto Rowe,TRUE
1142,Mars,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Junior Huynh,TRUE
1143,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Kaia Bender,TRUE
1144,Europa,TRUE,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Jasiah Kennedy,TRUE
1145,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Aarav Bright,TRUE
1146,Earth,FALSE,TRAPPIST-1e,48,FALSE,38,0,23,722,1,Marcel Gross,FALSE
1147,Mars,FALSE,TRAPPIST-1e,17,FALSE,848,0,307,182,0,Jazlynn Reid,FALSE
1148,Europa,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Mylie Deleon,TRUE
1149,Earth,FALSE,TRAPPIST-1e,15,FALSE,1042,0,36,0,0,Sasha Spence,FALSE
1150,Earth,FALSE,55 Cancri e,24,FALSE,0,0,809,0,0,Jakobe Roman,TRUE
1151,Europa,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,India Christian,TRUE
1152,Earth,FALSE,TRAPPIST-1e,38,FALSE,0,0,0,1714,0,Jace Bass,FALSE
1153,Earth,FALSE,55 Cancri e,36,FALSE,207,0,450,94,0,Keely Dodson,TRUE
1154,Europa,TRUE,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Ximena Carrillo,TRUE
1155,Earth,FALSE,55 Cancri e,13,FALSE,880,0,0,0,0,Talan Oconnell,FALSE
1156,Earth,FALSE,TRAPPIST-1e,37,FALSE,374,1327,10,81,0,Jordan Garza,FALSE
1157,Mars,FALSE,TRAPPIST-1e,32,FALSE,56,0,256,1438,0,Tatum Small,FALSE
1158,Earth,FALSE,PSO J318.5-22,20,FALSE,0,4,0,0,625,Kiersten Carrillo,FALSE
1159,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Riley Floyd,TRUE
1160,Europa,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,Maribel Simmons,TRUE
1161,Europa,TRUE,55 Cancri e,45,FALSE,0,0,0,0,0,Allan Patterson,TRUE
1162,Earth,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Luciano Meadows,TRUE
1163,Earth,FALSE,TRAPPIST-1e,21,FALSE,965,0,23,3,0,Kimberly Lawrence,FALSE
1164,Mars,FALSE,TRAPPIST-1e,32,FALSE,1781,0,654,580,0,Elijah Pitts,FALSE
1165,Europa,FALSE,55 Cancri e,25,FALSE,0,1673,0,642,612,Simeon Shaffer,FALSE
1166,Earth,TRUE,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Kallie Pena,FALSE
1167,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,Kaylie Moreno,FALSE
1168,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Abdiel Kramer,TRUE
1169,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Lexi Garrett,TRUE
1170,Europa,TRUE,55 Cancri e,37,FALSE,0,0,0,0,0,Darnell Mann,TRUE
1171,Mars,FALSE,TRAPPIST-1e,45,TRUE,1093,950,341,0,0,Litzy Miller,FALSE
1172,Earth,TRUE,55 Cancri e,0,FALSE,0,0,0,0,0,Blaze Leblanc,FALSE
1173,Mars,TRUE,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Averi Hawkins,TRUE
1174,Europa,FALSE,TRAPPIST-1e,51,FALSE,0,980,273,2775,419,Moises Levy,FALSE
1175,Earth,FALSE,55 Cancri e,8,FALSE,0,0,0,0,0,Boston Drake,TRUE
1176,Europa,FALSE,55 Cancri e,61,FALSE,1,608,0,3835,1,Cailyn Snyder,FALSE
1177,Earth,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Jerimiah Callahan,TRUE
1178,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Lina Roman,TRUE
1179,Mars,FALSE,TRAPPIST-1e,39,FALSE,200,0,1083,65,0,Tate Barron,TRUE
1180,Earth,TRUE,PSO J318.5-22,32,FALSE,0,0,0,0,0,Tiffany Preston,TRUE
1181,Earth,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Tomas Powers,TRUE
1182,Earth,FALSE,PSO J318.5-22,55,FALSE,0,465,277,48,0,Nolan Campbell,TRUE
1183,Earth,FALSE,PSO J318.5-22,39,FALSE,0,0,0,0,907,Deacon Santana,FALSE
1184,Europa,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Junior Rasmussen,TRUE
1185,Earth,TRUE,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Alaina Davenport,FALSE
1186,Earth,FALSE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Agustin Hubbard,FALSE
1187,Mars,FALSE,TRAPPIST-1e,28,FALSE,14,0,1295,0,0,Juliet Singh,TRUE
1188,Mars,FALSE,TRAPPIST-1e,31,FALSE,1088,0,280,0,0,Ashlynn Christensen,FALSE
1189,Earth,FALSE,TRAPPIST-1e,18,FALSE,128,37,626,0,5,Ace Duarte,FALSE
1190,Earth,FALSE,TRAPPIST-1e,55,FALSE,587,0,0,318,3,Alvaro Berger,FALSE
1191,Europa,TRUE,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Clarissa Mathews,TRUE
1192,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,0,702,0,Jefferson Davies,FALSE
1193,Earth,TRUE,PSO J318.5-22,36,FALSE,0,0,0,0,0,Maci Murillo,TRUE
1194,Earth,FALSE,TRAPPIST-1e,14,FALSE,0,1,0,0,1063,Lucy Duffy,FALSE
1195,Earth,FALSE,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Enzo Friedman,TRUE
1196,Earth,FALSE,55 Cancri e,36,FALSE,0,0,0,33,619,Dax Holden,FALSE
1197,Mars,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Maribel Martinez,TRUE
1198,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,265,882,2,293,Noe Giles,FALSE
1199,Europa,TRUE,55 Cancri e,31,FALSE,0,0,0,0,0,Bo Zuniga,TRUE
1200,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,Belinda Whitehead,TRUE
1201,Earth,FALSE,TRAPPIST-1e,20,FALSE,2,0,7,2,547,Cameron Pace,FALSE
1202,Earth,FALSE,TRAPPIST-1e,20,FALSE,4,353,193,241,0,Josh Norris,FALSE
1203,Europa,FALSE,55 Cancri e,52,FALSE,360,1314,8,641,66,Kayleigh Leonard,TRUE
1204,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Lucia Barr,TRUE
1205,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,Aron Cooper,TRUE
1206,Earth,FALSE,55 Cancri e,58,FALSE,0,435,2,0,239,Javier Marsh,FALSE
1207,Mars,FALSE,TRAPPIST-1e,21,FALSE,1072,79,46,16,0,Christina Whitaker,FALSE
1208,Mars,FALSE,TRAPPIST-1e,33,FALSE,1758,59,4,0,0,Joselyn Atkins,FALSE
1209,Earth,TRUE,PSO J318.5-22,22,FALSE,0,0,0,0,0,Trent Rivas,TRUE
1210,Earth,FALSE,PSO J318.5-22,30,FALSE,1269,9,0,0,0,Malia Horne,FALSE
1211,Europa,TRUE,55 Cancri e,45,FALSE,0,0,0,0,0,Seth Crane,TRUE
1212,Earth,TRUE,PSO J318.5-22,34,FALSE,0,0,0,0,0,Ally Chan,FALSE
1213,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Iyana Bishop,FALSE
1214,Mars,TRUE,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Mathew Conrad,TRUE
1215,Earth,FALSE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Cristopher Robertson,FALSE
1216,Europa,FALSE,TRAPPIST-1e,39,FALSE,2101,41,0,525,19,Ayla Wu,FALSE
1217,Earth,FALSE,TRAPPIST-1e,54,FALSE,0,0,5,1268,26,Leroy Berry,FALSE
1218,Earth,FALSE,55 Cancri e,23,FALSE,602,0,0,0,24,Nora Ortega,FALSE
1219,Europa,FALSE,55 Cancri e,43,FALSE,0,1001,0,2393,0,Jaeden Vincent,FALSE
1220,Earth,FALSE,TRAPPIST-1e,18,FALSE,341,0,332,102,0,Braylon Bentley,FALSE
1221,Europa,FALSE,TRAPPIST-1e,34,FALSE,47,287,0,4302,0,Leonidas Wade,FALSE
1222,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,4592,0,209,954,Rory Green,TRUE
1223,Europa,FALSE,TRAPPIST-1e,37,FALSE,0,4616,339,2008,175,Issac Mcconnell,TRUE
1224,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Trevor Rojas,TRUE
1225,Mars,FALSE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Hannah Tucker,TRUE
1226,Earth,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Gisselle Thompson,FALSE
1227,Europa,FALSE,TRAPPIST-1e,19,FALSE,0,4534,0,617,1156,Linda Middleton,FALSE
1228,Earth,TRUE,55 Cancri e,34,FALSE,0,0,0,0,0,Lillian Dudley,TRUE
1229,Europa,FALSE,TRAPPIST-1e,31,FALSE,0,1847,0,103,694,Amaris Neal,TRUE
1230,Earth,FALSE,55 Cancri e,61,FALSE,0,654,902,0,68,Trenton Kirk,TRUE
1231,Mars,FALSE,55 Cancri e,35,FALSE,319,0,6331,8,0,Karen Wang,TRUE
1232,Earth,FALSE,TRAPPIST-1e,23,FALSE,13,12,0,762,0,Graham Webb,TRUE
1233,Europa,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Damon Fox,TRUE
1234,Europa,TRUE,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Chaz Wilcox,TRUE
1235,Europa,TRUE,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Megan Dickerson,TRUE
1236,Earth,FALSE,PSO J318.5-22,70,FALSE,0,3,1,2,1290,Anna Mccullough,FALSE
1237,Europa,FALSE,TRAPPIST-1e,42,FALSE,2209,11418,0,1868,445,Ximena Taylor,TRUE
1238,Earth,TRUE,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Destiny Mckay,FALSE
1239,Earth,FALSE,TRAPPIST-1e,70,FALSE,390,0,0,0,518,Travis Bell,TRUE
1240,Europa,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Ezra Reese,TRUE
1241,Earth,FALSE,TRAPPIST-1e,22,FALSE,158,1556,1189,845,96,Glenn Brennan,TRUE
1242,Europa,FALSE,TRAPPIST-1e,32,FALSE,1,470,0,1440,2114,Aidyn Barron,FALSE
1243,Mars,TRUE,TRAPPIST-1e,75,FALSE,0,0,0,0,0,Skye Durham,TRUE
1244,Earth,TRUE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Daniel Butler,FALSE
1245,Earth,FALSE,PSO J318.5-22,15,FALSE,1,30,1793,0,0,Ashlee Watts,TRUE
1246,Earth,FALSE,TRAPPIST-1e,33,FALSE,235,2,1,650,0,Kamari Duncan,FALSE
1247,Earth,TRUE,PSO J318.5-22,24,FALSE,0,0,0,0,0,Sonia Carpenter,FALSE
1248,Earth,FALSE,TRAPPIST-1e,22,FALSE,624,0,0,0,185,Nathan Myers,FALSE
1249,Earth,TRUE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Sidney Juarez,FALSE
1250,Europa,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Xzavier Mccann,TRUE
1251,Earth,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,Deshawn Wade,FALSE
1252,Mars,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Leon Rivas,TRUE
1253,Earth,TRUE,55 Cancri e,14,FALSE,0,0,0,0,0,Alisha Padilla,TRUE
1254,Earth,FALSE,TRAPPIST-1e,37,FALSE,477,0,167,0,46,Messiah Ballard,FALSE
1255,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,0,727,260,Jada Wiley,FALSE
1256,Earth,FALSE,TRAPPIST-1e,38,FALSE,553,0,0,87,243,Madeline Clay,FALSE
1257,Mars,FALSE,TRAPPIST-1e,21,FALSE,980,2,69,0,0,Cheyanne Simmons,FALSE
1258,Mars,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Laney Anderson,TRUE
1259,Europa,FALSE,TRAPPIST-1e,31,FALSE,0,7461,0,369,450,Rory Park,TRUE
1260,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,3137,0,0,0,Cade King,TRUE
1261,Europa,FALSE,TRAPPIST-1e,30,FALSE,0,3004,0,1018,0,Alannah Larson,FALSE
1262,Europa,FALSE,TRAPPIST-1e,42,FALSE,0,1871,0,570,199,Luna Blackburn,FALSE
1263,Mars,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Dania Frazier,TRUE
1264,Earth,FALSE,TRAPPIST-1e,40,FALSE,813,0,473,236,0,Gilbert Hampton,TRUE
1265,Earth,FALSE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Mohammed Madden,FALSE
1266,Earth,FALSE,TRAPPIST-1e,25,FALSE,0,9,2005,0,5,Alden Sanchez,TRUE
1267,Mars,FALSE,TRAPPIST-1e,27,FALSE,89,888,51,5,0,Joe Horton,TRUE
1268,Mars,FALSE,TRAPPIST-1e,43,FALSE,1448,0,150,0,0,Gabriela Best,FALSE
1269,Mars,FALSE,PSO J318.5-22,37,FALSE,3,0,800,76,0,Ryleigh Mcmillan,TRUE
1270,Mars,FALSE,TRAPPIST-1e,35,FALSE,1337,49,57,0,0,Cyrus Thompson,FALSE
1271,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Robert Grant,TRUE
1272,Earth,TRUE,PSO J318.5-22,20,FALSE,0,0,0,0,0,Josue Aguirre,TRUE
1273,Mars,FALSE,TRAPPIST-1e,54,FALSE,1763,0,11,0,0,Tamara Cobb,FALSE
1274,Europa,FALSE,55 Cancri e,30,FALSE,11,495,0,2049,2064,Guadalupe Vega,FALSE
1275,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,274,594,35,658,Emiliano Andersen,TRUE
1276,Europa,TRUE,55 Cancri e,30,FALSE,0,0,0,0,0,Aldo Andrade,TRUE
1277,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Alissa Ward,TRUE
1278,Europa,FALSE,55 Cancri e,30,FALSE,0,5734,0,5,1,Aliyah Ferrell,TRUE
1279,Earth,TRUE,PSO J318.5-22,13,FALSE,0,0,0,0,0,Bryce Velazquez,TRUE
1280,Earth,FALSE,TRAPPIST-1e,19,FALSE,879,0,0,10,0,Cristal Alvarez,FALSE
1281,Earth,FALSE,TRAPPIST-1e,33,FALSE,673,194,548,59,40,Jacey Trevino,FALSE
1282,Earth,FALSE,TRAPPIST-1e,37,FALSE,772,0,840,1,5,Amanda Cooper,FALSE
1283,Europa,FALSE,55 Cancri e,35,FALSE,0,4618,0,324,12061,Alanna Vang,FALSE
1284,Earth,FALSE,TRAPPIST-1e,20,FALSE,4210,4,0,58,0,Kaydence Contreras,FALSE
1285,Europa,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,Dominique Ingram,TRUE
1286,Mars,TRUE,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Paige Mayo,TRUE
1287,Europa,FALSE,55 Cancri e,20,FALSE,2,10116,0,2,225,Stanley Coleman,TRUE
1288,Mars,TRUE,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Alexandria Clark,TRUE
1289,Earth,FALSE,TRAPPIST-1e,24,FALSE,686,0,13,0,0,Rylie Golden,FALSE
1290,Earth,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Yamilet Potter,FALSE
1291,Europa,FALSE,55 Cancri e,54,FALSE,0,37,0,4689,0,Kinley Cameron,FALSE
1292,Earth,FALSE,55 Cancri e,42,FALSE,0,0,739,0,0,Rylee Aguilar,TRUE
1293,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,4198,227,1,1415,Marc Rush,TRUE
1294,Earth,FALSE,TRAPPIST-1e,34,FALSE,0,160,0,611,44,Ashanti Jensen,FALSE
1295,Europa,FALSE,TRAPPIST-1e,26,FALSE,0,21,10424,1373,7218,Paris Costa,FALSE
1296,Mars,FALSE,TRAPPIST-1e,27,FALSE,147,0,1018,0,0,Jaxon Stone,TRUE
1297,Mars,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Wayne Peters,TRUE
1298,Mars,FALSE,TRAPPIST-1e,46,FALSE,1454,0,81,38,0,Kade Houston,FALSE
1299,Earth,FALSE,PSO J318.5-22,21,FALSE,0,434,0,75,135,Justice Smith,TRUE
1300,Europa,TRUE,TRAPPIST-1e,54,FALSE,0,0,0,0,0,Helena Melton,TRUE
1301,Europa,FALSE,TRAPPIST-1e,27,FALSE,0,6,0,7786,0,Natasha Navarro,FALSE
1302,Europa,FALSE,55 Cancri e,52,FALSE,0,1425,31,0,1320,Raiden Keith,TRUE
1303,Earth,FALSE,TRAPPIST-1e,51,FALSE,28,94,0,34,638,Guadalupe Galloway,FALSE
1304,Earth,FALSE,55 Cancri e,9,FALSE,0,0,0,0,0,Audrina Li,FALSE
1305,Europa,FALSE,55 Cancri e,47,FALSE,0,2699,0,671,8,Rohan Shaffer,TRUE
1306,Europa,FALSE,TRAPPIST-1e,20,FALSE,0,275,1690,580,5499,Jaylin Massey,FALSE
1307,Mars,FALSE,PSO J318.5-22,29,FALSE,4,0,421,435,19,Zoie Cohen,FALSE
1308,Europa,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Zion Hoover,TRUE
1309,Europa,TRUE,55 Cancri e,26,FALSE,0,0,0,0,0,Virginia Gutierrez,TRUE
1310,Europa,FALSE,TRAPPIST-1e,29,FALSE,0,577,0,5568,432,Conner Beck,FALSE
1311,Mars,FALSE,TRAPPIST-1e,42,FALSE,4102,0,36,0,1825,Marquise Aguilar,FALSE
1312,Earth,FALSE,55 Cancri e,15,FALSE,36,841,0,0,0,Marlee Adkins,TRUE
1313,Earth,FALSE,TRAPPIST-1e,37,FALSE,0,0,785,3,0,Elianna Graham,FALSE
1314,Earth,FALSE,PSO J318.5-22,37,FALSE,0,0,559,11,0,Eliana Walters,TRUE
1315,Mars,FALSE,TRAPPIST-1e,21,FALSE,1743,5,17,0,0,Jazlynn Haynes,FALSE
1316,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Catherine Matthews,TRUE
1317,Earth,FALSE,TRAPPIST-1e,24,FALSE,61,397,185,1,0,Emma Hoover,TRUE
1318,Earth,FALSE,TRAPPIST-1e,26,FALSE,324,0,201,2,256,Lisa Burnett,FALSE
1319,Mars,FALSE,TRAPPIST-1e,39,FALSE,197,0,2401,0,0,Alfonso Frost,TRUE
1320,Europa,FALSE,55 Cancri e,26,FALSE,0,11598,0,3,386,Jasper Francis,TRUE
1321,Europa,TRUE,PSO J318.5-22,35,FALSE,0,0,0,0,0,Lindsay Rice,TRUE
1322,Earth,FALSE,TRAPPIST-1e,25,FALSE,64,0,0,660,0,Ingrid Cohen,FALSE
